Title,Genre,Rating,Votes,Duration (Minutes)
Shades of Sapphire,Crime,7.8,9,77
Kenda,Crime,8.9,20,135
Novyy god v Beryozovke,Crime,7.1,97,94
Dai jia fa de ren,Crime,5.5,54,121
The Kills,Crime,8.8,8,70
Oppa,Crime,8.5,46,84
Abduction Chronicles,Crime,8.6,35,126
SMB-plush presents trick or death,Crime,8.8,15,120
The Dealer,Crime,8.2,11,120
El Junior Del Patron,Crime,8.2,5,92
Agontuk,Crime,5.5,19,125
Give Me a Ride,Crime,5.0,16,102
The AI Dharma Story,Crime,3.2,1100,89
Dheera Samrat,Crime,9.8,99,123
Beauty Grace Malice,Crime,7.7,43,81
AK47,Crime,7.2,13,146
A Place Under the Sun,Crime,9.2,34,110
Rangeli,Crime,9.4,93,140
Ingu Mirugangal Vaazhum Idam,Crime,6.2,14,108
Sharma & Ambani,Crime,9.1,183,104
Pinnil Oral,Crime,6.0,113,127
Mukhya Gamanika,Crime,8.7,2100,125
Jaspal,Crime,7.3,27,106
All Suspects,Crime,3.6,18,96
Sangharshana,Crime,8.2,1600,102
Grey Games,Crime,7.5,1100,121
Guxim,Crime,7.7,34,75
The Housewife and the Hustler 2: The Reckoning,Crime,6.5,44,94
Mudo Kannu,Crime,7.2,2100,100
Malam Pertobatan,Crime,6.4,9,81
Spending Some Time Together,Crime,6.9,28,146
Bond of Justice: Kizuna Part I - Encounter,Crime,6.1,17,92
Slapes,Crime,6.8,31,82
Downfall of the Crypto King (theatrical feature),Crime,6.0,26,90
Der Wien-Krimi: Blind ermittelt - Tod im Palais,Crime,6.7,29,88
Lealtad o Morir,Crime,8.2,9,87
Blitz,Crime,7.2,8,6
Vengeful,Crime,6.1,18,100
Dawgz Life,Crime,7.8,10,143
Conviction,Crime,7.0,34,97
Killcon,Crime,9.5,14,31
Namak,Crime,4.5,13,75
Uno Sir,Crime,6.4,42,106
Leha,Crime,2.3,42,98
Mun Kaupunki,Crime,6.6,22,105
Yaa Devi Sarva Bhuteshu,Crime,8.7,8,119
Randa Ramphal,Crime,8.5,8,70
Gally Gang Stars,Crime,9.0,2000,157
Duelo De Capos,Crime,8.2,9,83
Runnin' from Wolves,Crime,7.2,10,133
Los Hijos De Camelia y Emilio,Crime,8.2,9,82
Full Clip for a Snitch,Crime,3.9,18,75
Yurka,Crime,4.1,27,85
No Loose Ends,Crime,6.7,9,68
Water Mafia,Crime,9.2,11,45
Po du xing dong,Crime,6.8,5,79
A Valentine's Day,Crime,8.4,9,126
Detroit Ransom,Crime,6.4,10,76
Ata Nirjon Duporiya,Crime,8.0,10,103
So It Goes,Crime,3.3,19,77
Netru Indha Neram,Crime,5.7,136,140
El Juego Del Poder,Crime,8.0,9,95
Mina and the Radio Bandits,Crime,7.3,44,110
Little Black Submarines,Crime,6.9,57,123
El Cartel De Teresa,Crime,8.0,9,96
Las Hermanas Del Cartel,Crime,8.2,5,91
Nacida Para Vengar,Crime,8.0,9,102
Beautifully Broken People,Crime,8.7,8,75
Cageling,Crime,5.9,8,69
Moana 2,Family,6.7,86000,100
Flow,Family,7.9,57000,85
Sonic the Hedgehog 3,Family,6.9,52000,110
Mufasa: The Lion King,Family,6.6,47000,118
The Day the Earth Blew Up: A Looney Tunes Movie,Family,6.9,1600,91
Paddington in Peru,Family,6.7,17000,106
Despicable Me 4,Family,6.2,62000,94
Inside Out 2,Family,7.5,211000,96
Transformers One,Family,7.6,47000,104
IF,Family,6.4,57000,104
Wallace & Gromit: Vengeance Most Fowl,Family,7.5,33000,82
Harold and the Purple Crayon,Family,5.7,7900,90
Kung Fu Panda 4,Family,6.3,67000,94
The Garfield Movie,Family,5.7,24000,101
The Forge,Family,6.7,4600,124
Hitpig,Family,5.1,826,86
Young Hearts,Family,8.1,4400,97
Descendants: The Rise of Red,Family,4.7,6900,91
How to Make Millions Before Grandma Dies,Family,8.0,13000,125
Faith of Angels,Family,5.9,168,98
Spellbound,Family,5.7,6300,109
Fear,Family,8.5,2700,115
Saving Bikini Bottom: The Sandy Cheeks Movie,Family,3.7,3700,82
My Penguin Friend,Family,6.7,4700,97
Piece by Piece,Family,6.9,5100,93
Lost on a Mountain in Maine,Family,6.2,1100,98
You Gotta Believe,Family,5.8,1200,104
Unsung Hero,Family,7.0,4900,113
Megamind vs. The Doom Syndicate,Family,2.5,5500,83
Orion and the Dark,Family,6.3,17000,93
A Sloth Story,Family,5.7,173,90
That Christmas,Family,6.8,17000,91
Thelma the Unicorn,Family,5.7,2900,93
The Tiger's Apprentice,Family,5.8,2100,84
The Lost Tiger,Family,7.8,33,90
Big World,Family,7.4,974,131
Guest from the Future,Family,6.0,1100,141
200% Wolf,Family,6.0,1300,98
Ultraman: Rising,Family,6.9,6200,117
Panda Plan,Family,5.1,1100,99
10 Lives,Family,5.9,1800,88
Doraemon the Movie: Nobita's Earth Symphony,Family,6.6,1400,115
Autumn and the Black Jaguar,Family,5.6,960,100
The Thundermans Return,Family,5.0,1800,70
Runt,Family,6.4,495,91
Woody Woodpecker Goes to Camp,Family,4.5,2500,100
Buffalo Kids,Family,6.6,627,93
Woodwalkers,Family,5.4,341,103
Meiyazhagan,Family,8.4,13000,177
Bibi Rajni,Family,8.6,707,143
Average Joe,Family,4.2,559,100
Crayon Shin-chan: Ora's Dinosaur Diary,Family,6.5,309,106
My Freaky Family,Family,6.4,388,86
The Groomsmen: First Look,Family,6.1,377,82
Bambi: A Tale of Life in the Woods,Family,5.7,149,85
Man and Witch: The Dance of a Thousand Steps,Family,5.6,324,94
Ghost Cat Anzu,Family,6.5,695,97
Storm Crashers,Family,6.3,550,88
Dalia y el Libro Rojo,Family,6.7,41,107
Rebellious,Family,6.0,159,94
Savages,Family,7.0,268,87
Robin and the Hoods,Family,4.4,504,100
The Night Before Christmas in Wonderland,Family,6.3,507,80
Der Buchspazierer,Family,7.3,349,98
Believe in Christmas,Family,6.1,820,90
A Brother and 7 Siblings,Family,8.6,1100,129
Going Viral,Family,6.8,49,90
A Sudden Case of Christmas,Family,5.1,1100,91
School of Magical Animals 3,Family,5.9,295,105
Super-Charlie,Family,6.3,104,80
The Neon Highway,Family,6.0,483,113
Rally Caps,Family,5.5,128,100
Ryan's World the Movie: Titan Universe Adventure,Family,1.8,636,80
And the Breadwinner Is...,Family,6.8,241,123
My Oni Girl,Family,6.0,1700,112
A Carpenter's Prayer,Family,8.6,33,91
Disaster Holiday,Family,4.8,671,93
Return to Wickensburg,Family,4.8,22,88
Børnene fra Sølvgade,Family,7.6,91,102
Noah's Ark,Family,4.3,623,96
2nd Miracle in Cell No. 7,Family,7.8,198,147
Marry Christmas,Family,6.9,57,85
No Time to Spy: A Loud House Movie,Family,6.4,434,81
Rajakili,Family,8.2,547,122
A Nashville Wish,Family,5.6,87,102
Home Sweet Loan,Family,8.1,817,112
Panda Bear in Africa,Family,5.5,307,84
Like a Rolling Stone,Family,7.8,407,106
Victoria må dø,Family,5.9,346,85
Véletlenül írtam egy könyvet,Family,7.6,272,98
Juliette au printemps,Family,6.5,215,95
Brewster's Millions: Christmas,Family,5.7,185,100
The Snow Sister,Family,7.0,2100,96
Skelly,Family,5.6,88,85
The Primrose Railway Children,Family,4.9,142,81
Father There is Only One 4,Family,5.2,599,90
Il migliore dei mali,Family,7.8,6,90
Grrr...,Family,4.0,805,121
Zak & Wowo: The Legend of Lendarys,Family,5.7,86,85
Dog Days,Family,6.7,296,120
Dance Rivals,Family,6.0,63,93
Gracie and Pedro: Pets to the Rescue,Family,5.1,258,87
Bila Esok Ibu Tiada,Family,6.6,221,104
Magic Beach,Family,5.5,58,80
SuperKlaus,Family,4.3,189,88
Paper Flowers,Family,9.1,29,100
Dear Family,Family,7.0,47,116
The Adventures of Jurassic Pet: Return to the Wild,Family,5.5,51,90
The Casagrandes Movie,Family,5.6,651,89
The Big Trip 3: Race Around the World,Family,5.7,50,85
The Legend of Catclaws Mountain,Family,3.5,170,104
"Maya, donne-moi un titre",Family,6.4,47,61
Little Emma,Family,5.7,98,106
Elli and the Ghostly Ghost Train,Family,5.0,88,86
Yaren Leylek,Family,5.9,24,95
Peppa's Cinema Party,Family,5.0,153,65
Sabari,Family,8.4,5400,129
For Prophet,Family,5.4,104,105
Superkrachten voor je hoofd,Family,7.3,193,92
Yolki 11,Family,4.7,163,92
Babah,Family,7.0,105,129
Joy of Horses,Family,5.8,160,90
Living Large,Family,7.8,100,80
Singapore Saloon,Family,6.0,1200,137
Stinky Summer,Family,5.9,45,90
Saint Nick of Bethlehem,Family,9.3,96,93
Amaltash,Family,8.1,144,113
Captain Avispa,Family,5.8,172,96
My Redneck Neighbor: Chapter 1 - The Rednecks Are Coming,Family,5.0,7,74
Powder Pup,Family,6.2,73,89
Chico Bento e a Goiabeira Maraviosa,Family,7.8,452,90
Too Old for Fairy Tales 2,Family,4.8,387,95
Vishesham,Family,6.7,1300,136
Letuchiy korabl,Family,3.7,288,100
Kvitebjørn,Family,5.9,51,85
"Die Heinzels: Neue Mützen, Neue Mission",Family,6.4,70,76
"Love, Sitara",Family,5.3,295,105
The Lamb,Family,7.1,27,85
Dongeng Sang Kancil,Family,8.1,77,99
Gharat Ganpati,Family,7.9,493,139
Juf Braaksel en de Geniale Ontsnapping,Family,4.0,42,83
Troy the Bharat Putra,Family,5.7,30,134
Sunny,Family,7.6,21,122
Dedh Bigha Zameen,Family,6.9,740,100
Obraz,Family,7.5,15,95
Baba Yaga spasaet Novyy god,Family,4.4,113,99
Sieger Sein,Family,6.6,168,119
Gina,Family,7.7,21,100
Miracle Mile,Family,8.7,27,82
Carol,Family,8.3,47,115
Chicken Coop,Family,5.8,87,98
Windcatcher,Family,5.3,406,80
14 Days Love,Family,7.5,8,112
The Magic Penguin,Family,3.8,26,89
Planet 7693,Family,7.6,66,110
Treasure Trackers,Family,5.8,151,92
"Robotia, the Movie",Family,8.1,20,86
Niko: Beyond the Northern Lights,Family,6.3,295,86
Daaru Na Peenda Hove,Family,7.7,2300,111
Ole Aale,Family,8.7,406,142
Rajkumar,Family,7.3,2600,145
Our Church Thinks We're Dating,Family,7.5,59,102
BeBe Winans' We Three Kings,Family,6.9,127,90
Ducobu passe au vert!,Family,4.0,124,90
Die Chaosschwestern und Pinguin Paul,Family,5.7,66,100
The Proud Princess,Family,7.1,97,84
Tri kota. Zimnie kanikuly,Family,6.1,27,65
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,Family,6.8,25,71
Paagal vs Kadhal,Family,9.0,2100,111
Håkan Bråkan 2,Family,5.4,127,92
Cup,Family,8.5,65,146
LasseMajas detektivbyrå - Maskoten som försvann,Family,6.0,54,90
The Secret of Pin-Up Island,Family,7.4,92,107
CBeebies Panto: Beauty and the Beast,Family,7.8,16,73
De Bellinga's: Pretpark op stelten,Family,3.1,123,70
A Christmas Miracle,Family,6.0,65,88
Baii Ga,Family,4.2,59,134
Ognivo,Family,5.4,212,105
Palayam PC,Family,5.2,136,118
Chithini,Family,6.0,551,151
G for Gap,Family,7.2,531,103
Luigi's Mansion,Family,6.0,17,60
Si Juki the Movie: Harta Pulau Monyet,Family,6.0,114,107
Laggam,Family,8.5,5100,130
Brother,Family,6.3,2300,140
The Hedgehog,Family,6.7,665,104
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,Family,6.8,14,90
Ghudchadi,Family,4.2,548,113
Goldbeak,Family,4.9,126,94
Tartinijev kljuc,Family,7.8,21,115
Askepote,Family,3.5,80,72
Masha i Medved v kino: Park chudes,Family,7.0,16,58
Heavens: The Boy and His Robot,Family,6.3,21,98
Domovyonok Kuzya,Family,6.5,801,90
Steal the Naughty List,Family,6.7,113,90
Rocket Club: Across the Cosmos,Family,8.2,18,68
Dikkie Dik 2: Een Nieuwe Vriend voor Dikkie Dik,Family,7.4,71,70
Grüsse vom Mars,Family,6.5,18,85
Thookudurai,Family,4.3,2300,125
Vikaasaparva,Family,8.9,539,134
Vaar Tahevaar,Family,8.0,278,127
When the World Met Miss Probinsyana,Family,9.5,42,155
Christmas Carole,Family,4.3,73,93
De Club van Sinterklaas Film: Het Grote Sneeuwavontuur,Family,5.8,50,79
Krispy Rishtey,Family,6.6,69,133
Mees Kees op eigen benen,Family,6.1,31,82
Double Tuckerr,Family,5.0,1200,120
Porch Pirates,Family,5.0,100,107
Super papa,Family,5.2,110,90
Hashtag Tadev lagnam,Family,6.5,129,118
Pui Pui Molcar the Movie: Molmax,Family,7.0,7,69
"Akiko, der fliegende Affe",Family,8.4,10,70
Daye: Seret ahl el Daye,Family,7.6,14,104
Aanandhapuram Diaries,Family,7.1,2500,115
Dikkie Dik en de Verdwenen Knuffel,Family,7.2,125,62
Kardes Takimi,Family,3.5,536,95
Spirit of Friendship,Family,4.3,73,85
Wedding Diaries,Family,9.0,2000,121
Luv Ki Arrange Marriage,Family,3.9,4500,135
Feather Christmas,Family,5.2,120,94
Our Christmas House,Family,5.4,44,77
Ne odna doma,Family,4.1,79,79
Hope's Hollywood Christmas,Family,8.9,28,90
Double Engine,Family,5.6,114,106
Max und die wilde 7: Die Geister-Oma,Family,6.2,46,90
Piraty galaktiki Barrakuda,Family,4.4,78,92
Woof Woof Daddy,Family,6.5,39,105
Igrisca ne damo!,Family,6.9,26,79
Animal Tales of Christmas Magic,Family,6.8,50,72
Awesomest Christmas Ever,Family,6.8,20,78
Lek Asavi Tar Ashi,Family,5.5,13,143
Vasilisa i khraniteli vremeni,Family,3.1,66,98
Princezna na hrásku,Family,5.6,63,80
Mr. Santa: A Christmas Extravaganza,Family,8.5,16,98
Kattis Gang,Family,8.2,402,144
Mansarra,Family,7.7,20,138
The Land of Morning Calm,Family,6.1,19,113
DeAr,Family,5.1,1300,132
Al Eid Eiden,Family,6.1,11,110
De Legende van Familie Vos,Family,5.7,58,81
Oyunda Kal: Eglence Arenasi,Family,2.7,35,92
A Holiday for Harmony,Family,3.6,35,120
Nadanna Sambhavam,Family,5.8,1400,120
Manyunya. Priklyucheniya v derevne,Family,5.8,113,84
"Merry Birthday, Happy Christmas",Family,4.8,114,84
My Dear Donga,Family,5.7,160,132
Chitti - Potti,Family,9.0,1700,150
Petualangan Anak Penangkap Hantu,Family,6.0,23,99
Uma & Haggen: Mitos,Family,7.4,44,94
Last Defenders of Monogamy,Family,5.3,385,84
Mountain Boy,Family,8.2,17,93
De Grote Sinterklaasfilm - Stampij in de bakkerij,Family,3.0,76,75
Gabru Gang,Family,8.7,214,123
Haydi Tut Elimi,Family,6.7,25,113
Idu Entha Lokavayya,Family,6.6,7,120
Manyunya. Priklyucheniya v Moskve,Family,7.3,106,87
The Truth: The Journey Within,Family,7.2,8,91
Give 'Em Hell Honey!,Family,5.8,10,94
Malyshariki. Den rozhdeniya,Family,6.0,27,52
Smotri na menya!,Family,5.6,63,120
Inanimate Insanity II: The Movie,Family,8.9,226,106
Odna doma. Velikolepnaya pyatyorka,Family,3.9,38,85
Semeynyy perepolokh,Family,4.8,58,87
Tri bogatyrya. Ni dnya bez podviga,Family,5.7,62,61
Gowri,Family,7.5,4100,130
Padmavyuham Lo Chakradhari,Family,7.4,1700,110
Moy dikiy drug,Family,6.7,52,100
Papu mame zaverni,Family,3.5,65,106
Little Town,Family,6.8,11,90
A Game of Two Halves,Family,7.3,24,100
Príncipe Lu e a Lenda do Dragão,Family,4.2,27,90
Give You a Candy,Family,5.4,14,134
Scooped,Family,5.2,43,84
A Hero's Journey: The Making of Percy Jackson and the Olympians,Family,7.5,246,50
Iwájú: A Day Ahead,Family,6.8,73,71
Vovó Ninja,Family,5.2,21,96
Tayna Chyornoy Ruki,Family,5.7,22,84
Neposlushniki,Family,4.9,93,115
Arne Alligator och djungelkompisarna,Family,4.6,48,61
Moyo sobache delo,Family,5.2,41,77
"7 dney, 7 nochey",Family,6.3,402,98
YA - medved,Family,4.9,61,97
The Christmas Room,Family,6.4,52,99
Chhota Bheem and the Curse of Damyaan,Family,4.8,2300,145
Perfekta: Uma Aventura da Escola de Gênios,Family,5.8,15,92
Wholesome Grove,Family,7.0,8,99
Vozvrashchenie popugaya Keshi,Family,4.1,58,93
Novyy god v Beryozovke,Family,7.1,97,94
Mastaani,Family,9.4,25,150
Eine zweite Chance,Family,8.6,39,91
Titip Surat Untuk Tuhan,Family,6.5,38,81
Kallu Compound 1995,Family,8.2,2000,140
SDL A Batalha Musical,Family,7.3,40,102
Childhood Tales,Family,7.3,20,63
Oti Uttam,Family,5.2,202,137
Bob a Bobek ve filmu: Na stope Mrkvojeda,Family,8.7,18,80
My Dad Is an Alien,Family,8.0,18,96
Mukhadrakon,Family,5.3,16,109
Korporatsiya Morozov,Family,5.5,30,83
Prinsessa Pikkiriikki,Family,6.1,39,75
Mezhdu nami,Family,5.1,35,93
Udanadi Mangalyam,Family,2.9,24,90
Appa I Love You,Family,8.7,542,145
Once Upon a Christmas,Family,6.8,13,115
V banyu!,Family,5.2,69,99
Pinnil Oral,Family,6.0,113,127
Vindu Bhojanam,Family,7.2,54,103
Novogodnee chudo,Family,5.5,14,73
"Heinähattu, Vilttitossu ja kana",Family,4.9,58,77
Bremenskie muzykanty,Family,4.6,661,115
Fanzo Movie,Family,7.9,10,104
Moy lyubimyy chempion,Family,2.3,419,95
Kaagada,Family,8.8,13,149
Let's Go! Anpanman: Baikinman and Lulun,Family,6.5,7,64
Bitva pap,Family,4.5,24,79
A House Without a Father,Family,6.2,34,61
Boom!,Family,8.3,10,90
Haddhu Ledhu Raa,Family,7.3,2000,112
Kazhdyy mechtaet o sobake,Family,5.2,31,90
"Poymay sobaku, esli smozhesh",Family,3.5,36,96
Uzhaipalar Thinam,Family,4.3,7,122
Omar v bolshom kino,Family,5.8,26,86
A Christmas Reunion,Family,4.9,11,64
Klaantha,Family,6.2,518,107
Skazochnyy patrul. Shou prodolzhayetsya,Family,7.2,11,65
Person of the Year,Family,5.8,11,100
Nebesko,Family,5.2,10,73
Uparwala & Sons,Family,9.2,322,126
Suvorovets 1944,Family,6.1,7,90
Khelaghar Bandhte Legechi,Family,8.0,7,100
Selebryata,Family,3.6,20,93
Mallemogga,Family,9.0,11,132
LUDA,Family,7.2,6,86
Fien & Teun Circus op de Boerderij,Family,5.6,11,77
Iyus Jenius,Family,9.0,7,82
Borjatri,Family,8.4,6,72
Gyakorlat teszi a mestert,Family,6.1,15,46
Beyaz Zenciler: Yapim Asamasi,Family,8.6,5,55
Tomari Sathe,Family,8.0,8,54
Salamat Rahe Dostana Hamara (SRDH),Family,9.3,87,60
I'm Still Here,History,8.4,93000,137
The Apprentice,History,7.1,49000,122
William Tell,History,5.7,1600,133
September 5,History,7.1,20000,95
Saturday Night,History,6.9,29000,109
The Count of Monte-Cristo,History,7.6,32000,178
Queer,History,6.5,18000,137
The Six Triple Eight,History,6.7,25000,127
Small Things Like These,History,6.8,20000,98
The Girl with the Needle,History,7.5,12000,123
The Return,History,6.2,7400,116
Reagan,History,6.2,11000,141
Bonhoeffer: Pastor. Spy. Assassin.,History,6.3,3300,133
Blitz,History,6.2,15000,120
Unfrosted,History,5.5,34000,97
The Devil's Bath,History,6.6,5800,121
Vermiglio,History,6.9,3500,119
Joy,History,7.1,8900,115
The Children's Train,History,7.4,6600,106
Waves,History,8.2,1400,131
11 Rebels,History,6.2,252,155
Being Maria,History,6.1,522,100
Escape from Germany,History,5.3,901,97
Grand Tour,History,6.5,1400,128
Uprising,History,6.6,5300,126
Maharaj,History,6.5,15000,131
Before Dawn,History,5.4,927,101
Harbin,History,6.5,480,108
Chhava,History,8.6,2200,51
Goebbels and the Führer,History,6.7,1900,135
The New Year That Never Came,History,8.2,4800,138
"From Hilde, with Love",History,7.0,747,125
No Chains No Masters,History,6.4,475,98
Seize Them!,History,5.1,1200,91
Housewife of the Year,History,7.9,41,81
In Her Place,History,6.2,1400,96
Shirley,History,6.2,3300,117
Golden Kamuy,History,6.3,2500,127
Harvest,History,6.1,324,131
Sucha Soorma,History,6.5,907,136
Shivrayancha Chhava,History,7.1,402,80
Witches,History,7.4,1100,90
Bibi Rajni,History,8.6,707,143
The Flood,History,6.6,169,101
Razakar: The Silent Genocide of Hyderabad,History,7.4,5300,166
The Ballad of Davy Crockett,History,4.6,244,96
Limonov: The Ballad of Eddie,History,6.0,729,138
"Love, Courage and the Battle of Bushy Run",History,5.0,171,113
Quisling: The Final Days,History,7.1,1000,146
Witch,History,5.1,1400,107
Chandu Champion,History,7.8,34000,142
The Last Front,History,5.5,596,98
Louise Violet,History,6.5,139,108
Intoxicated by Love,History,8.5,12000,118
Color of Victory,History,6.1,40000,157
Six Days in August,History,6.1,117,120
Atatürk II: 1881-1919,History,8.9,1900,141
Maidaan,History,7.9,22000,181
The Damned,History,5.3,791,89
Dharmarakshak Mahaveer Chhatrapati Sambhaji Maharaj,History,8.2,649,174
Thangalaan,History,6.6,6500,156
Einstein and the Bomb,History,6.2,4000,76
The Commandant's Shadow,History,7.3,1000,103
The Volunteers: The Battle of Life and Death,History,6.2,213,144
Gloria!,History,6.6,955,106
Kingdom 4: Return of the Great General,History,7.1,1200,145
Battlefield,History,6.2,634,104
Ka Whawhai Tonu,History,7.4,169,115
Never Alone,History,7.2,402,85
The Great Ambition,History,7.2,663,123
Apollo 13: Survival,History,7.3,2300,98
Operation Undead,History,4.6,348,110
Something to Stand for with Mike Rowe,History,8.7,279,96
Janis Ian: Breaking Silence,History,8.6,33,114
Unsinkable,History,5.7,137,100
Simona Kossak,History,6.1,275,100
Die Ermittlung: Oratorium in 11 Gesängen,History,7.6,152,241
The Kingdom,History,7.9,85,133
Meeting with Pol Pot,History,6.4,347,112
Apocalypse in the Tropics,History,7.4,83,110
Kupu-Kupu Kertas,History,7.0,113,113
Conquer: Lahad Datu,History,6.7,494,120
Ahl Al Kahf,History,5.2,237,120
Vindication Swim,History,6.0,200,98
Bushido,History,6.8,235,129
Landesverräter,History,5.8,88,112
Lula,History,5.5,177,90
Kasoombo,History,8.2,633,156
Red Poppies,History,4.7,294,122
From Darkness to Light,History,7.4,159,108
House of Ga'a,History,3.9,487,119
Sinhabahu,History,6.4,84,112
Patrice: The Movie,History,8.3,220,102
Mysteries of the Terracotta Warriors,History,6.7,1600,77
"Carville: Winning Is Everything, Stupid",History,7.2,245,98
Ennio Doris - C'è anche domani,History,5.3,92,90
Bir Cumhuriyet Sarkisi,History,7.7,369,128
ABBA: Against the Odds,History,7.4,396,90
Solos en la noche,History,5.8,90,88
Silver Star,History,6.9,15,102
The Shadow,History,6.5,238,90
Bardejov,History,4.8,176,85
Ae Watan Mere Watan,History,4.7,1400,133
Obraz,History,7.5,15,95
Yatra 2,History,6.3,9700,132
Boat,History,5.5,1000,126
Death Game,History,6.3,24,88
Komandir,History,6.3,513,131
Blood'less' Revolution,History,6.7,260,103
Sadik Ahmet,History,7.7,408,125
Quo Vadis,History,6.6,330,90
Memoir Seorang Guru,History,7.1,120,120
Aquarius,History,6.5,19,75
"Zeme, kas dzied",History,6.4,76,150
Taghiev: Oil,History,8.9,48,120
Hope of Escape,History,7.6,37,91
Lisabi: The Uprising,History,6.4,121,107
Jorge da Capadócia,History,6.4,128,119
Bach - Ein Weihnachtswunder,History,6.2,167,89
The Embers,History,6.7,98,162
Gangs of Godavari,History,5.0,899,165
Six Nine Five (695),History,7.0,704,137
Mustafa,History,6.9,73,75
Cândido,History,6.3,58,99
Tholos vythos,History,6.6,18,90
Panjab Files,History,7.9,17,117
Accident or Conspiracy: Godhra,History,7.4,777,133
Gadera,History,5.1,49,108
Powstaniec 1863,History,5.4,135,115
Hakkenden,History,5.8,71,149
Chernyy zamok,History,7.8,17,115
Cinta Dari Timor,History,5.3,22,82
Le choix du pianiste,History,5.8,12,106
Ett hjärta är alltid rött,History,7.1,387,103
Guadalupe: Mother of Humanity,History,7.2,38,102
Yakamoz,History,6.5,16,96
Myall Creek Day of Justice,History,6.4,17,78
All or Nothin',History,8.0,32,95
Manyunya. Priklyucheniya v derevne,History,5.8,113,84
Who Killed Lawrence of Arabia?,History,6.5,32,100
Warrior Awang and Master Tok Gajah,History,4.6,473,118
Lulu in Turin,History,8.5,6,76
Atomic People,History,8.5,101,90
Paul Anka: His Way,History,7.0,9,100
Ainda Somos os Mesmos,History,5.8,45,90
Bloodspawn,History,5.7,9,76
Pol Pot Dancing,History,7.1,14,102
Drama 1882,History,9.2,18,45
Manyunya. Priklyucheniya v Moskve,History,7.3,106,87
Zhi Ci Qing Lv,History,7.0,46,89
Ray of Hope,History,7.0,10,105
Village of Death: Oradour-sur-Glane 1944,History,7.8,14,58
Lafran,History,8.2,15,99
Ecce Homo Brâncoveanu,History,7.0,164,92
Operation Star,History,7.6,23,102
Tayna Chyornoy Ruki,History,5.7,22,84
"True Chronicles of the Blida Joinville Psychiatric Hospital in the Last Century, when Dr Frantz Fanon Was Head of the Fifth Ward between 1953 and 1956",History,7.1,27,90
North Korea: Dark Secrets,History,5.7,80,79
The Birth of Korea,History,5.1,129,101
Wilhelm Gustloff,History,8.7,8,110
Meet the Roman Emperor with Mary Beard,History,7.7,40,59
Last Flamingo of the Red Summer Sunset,History,8.8,13,80
Pirates & Slaves,History,5.8,6,53
I am Al Ittihad,History,4.9,226,90
"Colón ADN, su verdadero origen",History,6.2,49,106
Sragaal,History,8.4,19,140
Nebesko,History,5.2,10,73
Piri Reis: The Incredible Chart,History,6.8,21,138
Vremya vernutsya,History,8.0,10,100
C'era una volta il Derby Club,History,7.4,16,90
Churchill's Forgotten War,History,7.4,9,47
Los indomables,History,6.5,9,106
Fast Track: Taking on the Speedway,History,9.5,9,35
Krigsvarsleren,History,7.2,6,55
Triumf,History,6.5,9,113
Ek Chilte Jol,History,9.3,12,119
Die Mutigen 56 - Deutschlands längster Streik,History,6.6,10,90
Xun zhao tang de zhang,History,7.8,16,93
"Georges Pompidou, la cruauté du pouvoir",History,6.2,6,104
The Man Outside,History,7.4,10,70
The Canal Map of Britain,History,6.8,10,59
On Moral Grounds,History,8.4,7,74
